run_id,context_transparency_condition,smm_mode,speaker_order_seed,status,timestamp,completed_at,rounds,agent_turns,agent_tool_calls,agent_tool_messages,memory_updates,total_messages,input_tokens,output_tokens,total_tokens,tokens_per_correct_decision,runtime_seconds,final_candidate,decision_method,correct_candidate,decision_correct,mean_pairwise_memory_similarity,min_pairwise_memory_similarity,max_pairwise_memory_similarity,smm_similarity,smm_evidence_share,smm_quality,smm_quality_method,metadata_file,votes_candidate_a,votes_candidate_b,votes_candidate_c,votes_candidate_d,similarity_agent_1_agent_2,similarity_agent_1_agent_3,similarity_agent_2_agent_3
low_treatment_20260606_092841_061,low,treatment,low_treatment_20260606_092841_061,completed,20260606_172058,2026-06-06T17:31:51+0200,4,12,14,28,36,40,230989,125669,356658,318284.89,652.4846,Candidate C,consensus,Candidate C,1,0.940886,0.93581,0.949067,0.940886,0.777778,0.7318,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_061/metadata.json,0,0,3,0,0.93778,0.93581,0.949067
low_treatment_20260606_092841_062,low,treatment,low_treatment_20260606_092841_062,completed,20260606_173153,2026-06-06T17:37:07+0200,2,6,7,14,18,20,107933,59213,167146,318284.89,313.8251,Candidate C,consensus,Candidate C,1,0.952178,0.948328,0.954301,0.952178,0.777778,0.740583,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_062/metadata.json,0,0,3,0,0.948328,0.954301,0.953904
low_treatment_20260606_092841_063,low,treatment,low_treatment_20260606_092841_063,completed,20260606_173711,2026-06-06T17:43:18+0200,2,6,7,14,18,20,105070,69915,174985,318284.89,366.9315,Candidate C,consensus,Candidate C,1,0.953735,0.944514,0.96317,0.953735,0.666667,0.635824,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_063/metadata.json,0,0,3,0,0.96317,0.953521,0.944514
low_treatment_20260606_092841_064,low,treatment,low_treatment_20260606_092841_064,completed,20260606_174321,2026-06-06T17:48:02+0200,2,6,6,12,18,18,96706,54760,151466,318284.89,281.2075,Candidate C,consensus,Candidate C,1,0.953993,0.947219,0.960315,0.953993,0.611111,0.582996,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_064/metadata.json,0,0,3,0,0.954446,0.960315,0.947219
low_treatment_20260606_092841_065,low,treatment,low_treatment_20260606_092841_065,completed,20260606_174805,2026-06-06T18:00:07+0200,5,15,14,28,43,43,258696,139677,398373,318284.89,721.2351,Candidate C,max_round_majority_vote,Candidate C,1,0.934994,0.930189,0.938678,0.934994,0.722222,0.675273,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_065/metadata.json,0,1,2,0,0.936115,0.938678,0.930189
low_treatment_20260606_092841_066,low,treatment,low_treatment_20260606_092841_066,completed,20260606_180010,2026-06-06T18:07:15+0200,3,9,7,14,25,23,138526,82004,220530,318284.89,425.0199,Candidate C,consensus,Candidate C,1,0.947364,0.940952,0.958363,0.947364,0.722222,0.684207,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_066/metadata.json,0,0,3,0,0.958363,0.942778,0.940952
low_treatment_20260606_092841_067,low,treatment,low_treatment_20260606_092841_067,completed,20260606_180718,2026-06-06T18:21:21+0200,5,15,18,36,43,51,293465,162303,455768,318284.89,843.3529,Candidate C,consensus,Candidate C,1,0.942709,0.931889,0.948947,0.942709,0.611111,0.5761,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_067/metadata.json,0,0,3,0,0.947292,0.931889,0.948947
low_treatment_20260606_092841_068,low,treatment,low_treatment_20260606_092841_068,completed,20260606_182124,2026-06-06T18:27:41+0200,2,6,6,12,17,18,103563,69964,173527,318284.89,376.5354,Candidate C,consensus,Candidate C,1,0.948768,0.943814,0.954755,0.948768,0.777778,0.737931,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_068/metadata.json,0,0,3,0,0.954755,0.947735,0.943814
low_treatment_20260606_092841_069,low,treatment,low_treatment_20260606_092841_069,completed,20260606_182744,2026-06-06T18:32:46+0200,2,6,5,10,18,16,91198,57747,148945,318284.89,302.0251,Candidate A,consensus,Candidate C,0,0.940835,0.933147,0.947803,0.940835,0.444444,0.418148,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_069/metadata.json,3,0,0,0,0.941555,0.933147,0.947803
low_treatment_20260606_092841_070,low,treatment,low_treatment_20260606_092841_070,completed,20260606_183249,2026-06-06T18:37:55+0200,2,6,5,10,18,16,92585,60068,152653,318284.89,305.6431,Candidate A,consensus,Candidate C,0,0.96262,0.96001,0.965263,0.96262,0.555556,0.534789,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_070/metadata.json,3,0,0,0,0.962587,0.965263,0.96001
low_treatment_20260606_092841_071,low,treatment,low_treatment_20260606_092841_071,completed,20260606_183758,2026-06-06T18:42:32+0200,2,6,4,8,18,14,85070,54158,139228,318284.89,273.8816,Candidate C,consensus,Candidate C,1,0.951389,0.945177,0.956629,0.951389,0.722222,0.687114,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_071/metadata.json,0,0,3,0,0.952362,0.956629,0.945177
low_treatment_20260606_092841_072,low,treatment,low_treatment_20260606_092841_072,completed,20260606_184235,2026-06-06T18:49:45+0200,2,6,9,18,18,24,122579,78458,201037,318284.89,429.3811,Candidate C,consensus,Candidate C,1,0.945596,0.937325,0.949865,0.945596,0.666667,0.630398,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_072/metadata.json,0,0,3,0,0.949598,0.949865,0.937325
low_treatment_20260606_092841_073,low,treatment,low_treatment_20260606_092841_073,completed,20260606_184947,2026-06-06T18:54:28+0200,2,6,3,6,18,12,84256,54508,138764,318284.89,280.5691,Candidate B,consensus,Candidate C,0,0.936688,0.92903,0.942688,0.936688,0.611111,0.57242,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_073/metadata.json,0,3,0,0,0.92903,0.942688,0.938346
low_treatment_20260606_092841_074,low,treatment,low_treatment_20260606_092841_074,completed,20260606_185432,2026-06-06T19:02:41+0200,3,9,5,10,27,19,131960,92836,224796,318284.89,489.5114,Candidate C,consensus,Candidate C,1,0.942996,0.940068,0.947155,0.942996,0.5,0.471498,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_074/metadata.json,0,0,3,0,0.947155,0.940068,0.941766
low_treatment_20260606_092841_075,low,treatment,low_treatment_20260606_092841_075,completed,20260606_190244,2026-06-06T19:17:12+0200,2,6,5,10,18,16,93210,55254,148464,318284.89,868.1633,Candidate C,consensus,Candidate C,1,0.963281,0.961106,0.966965,0.963281,0.833333,0.802734,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_075/metadata.json,0,0,3,0,0.961106,0.966965,0.961773
low_treatment_20260606_092841_076,low,treatment,low_treatment_20260606_092841_076,completed,20260606_191715,2026-06-06T19:34:33+0200,3,9,8,16,27,25,152604,86914,239518,318284.89,1037.6582,Candidate C,consensus,Candidate C,1,0.946818,0.942251,0.954747,0.946818,0.777778,0.736414,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_076/metadata.json,0,0,3,0,0.954747,0.943455,0.942251
low_treatment_20260606_092841_077,low,treatment,low_treatment_20260606_092841_077,completed,20260606_193436,2026-06-06T19:42:35+0200,3,9,7,14,26,23,143274,92983,236257,318284.89,478.8945,Candidate D,consensus,Candidate C,0,0.950887,0.944283,0.957908,0.950887,0.555556,0.528271,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_077/metadata.json,0,0,0,3,0.957908,0.950471,0.944283
low_treatment_20260606_092841_078,low,treatment,low_treatment_20260606_092841_078,completed,20260606_194238,2026-06-06T19:52:49+0200,4,12,9,18,35,30,184892,118923,303815,318284.89,610.2611,Candidate B,consensus,Candidate C,0,0.946557,0.936878,0.955796,0.946557,0.722222,0.683624,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_078/metadata.json,0,3,0,0,0.946997,0.936878,0.955796
low_treatment_20260606_092841_079,low,treatment,low_treatment_20260606_092841_079,completed,20260606_195252,2026-06-06T19:57:20+0200,2,6,5,10,17,16,94509,51874,146383,318284.89,268.0614,Candidate C,consensus,Candidate C,1,0.954563,0.950395,0.959238,0.954563,0.5,0.477282,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_079/metadata.json,0,0,3,0,0.954056,0.959238,0.950395
low_treatment_20260606_092841_080,low,treatment,low_treatment_20260606_092841_080,completed,20260606_195723,2026-06-06T20:03:27+0200,2,6,10,20,17,26,120251,68406,188657,318284.89,364.6972,Candidate C,consensus,Candidate C,1,0.94405,0.933339,0.95235,0.94405,0.777778,0.734261,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_080/metadata.json,0,0,3,0,0.95235,0.94646,0.933339
low_treatment_20260606_092841_081,low,treatment,low_treatment_20260606_092841_081,completed,20260606_200331,2026-06-06T20:14:00+0200,4,12,10,20,35,32,195929,121908,317837,318284.89,628.7715,Candidate C,consensus,Candidate C,1,0.950594,0.945056,0.953678,0.950594,0.722222,0.68654,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_081/metadata.json,0,0,3,0,0.953049,0.945056,0.953678
low_treatment_20260606_092841_082,low,treatment,low_treatment_20260606_092841_082,completed,20260606_201403,2026-06-06T20:19:35+0200,2,6,8,16,17,22,105217,64721,169938,318284.89,331.7922,Candidate C,consensus,Candidate C,1,0.934009,0.922552,0.947866,0.934009,0.611111,0.570783,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_082/metadata.json,0,0,3,0,0.931608,0.947866,0.922552
low_treatment_20260606_092841_083,low,treatment,low_treatment_20260606_092841_083,completed,20260606_201938,2026-06-06T20:25:01+0200,2,6,5,10,17,16,96463,62022,158485,318284.89,323.1604,Candidate B,consensus,Candidate C,0,0.939664,0.924847,0.955319,0.939664,0.555556,0.522036,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_083/metadata.json,0,3,0,0,0.955319,0.938827,0.924847
low_treatment_20260606_092841_084,low,treatment,low_treatment_20260606_092841_084,completed,20260606_202504,2026-06-06T20:37:38+0200,5,15,11,22,45,37,246923,147390,394313,318284.89,753.8998,Candidate C,max_round_majority_vote,Candidate C,1,0.93974,0.935037,0.945114,0.93974,0.722222,0.678701,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_084/metadata.json,0,1,2,0,0.935037,0.945114,0.939068
low_treatment_20260606_092841_085,low,treatment,low_treatment_20260606_092841_085,completed,20260606_203741,2026-06-06T20:42:34+0200,2,6,6,12,18,18,95731,55512,151243,318284.89,292.2402,Candidate C,consensus,Candidate C,1,0.955954,0.952308,0.960499,0.955954,0.722222,0.690411,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_085/metadata.json,0,0,3,0,0.955054,0.952308,0.960499
low_treatment_20260606_092841_086,low,treatment,low_treatment_20260606_092841_086,completed,20260606_204237,2026-06-06T20:47:15+0200,2,6,5,10,17,16,92321,53828,146149,318284.89,278.1524,Candidate A,consensus,Candidate C,0,0.942325,0.939124,0.944734,0.942325,0.5,0.471162,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_086/metadata.json,3,0,0,0,0.943117,0.944734,0.939124
low_treatment_20260606_092841_087,low,treatment,low_treatment_20260606_092841_087,completed,20260606_204718,2026-06-06T20:55:14+0200,3,9,5,10,26,19,126520,92584,219104,318284.89,475.8734,Candidate C,consensus,Candidate C,1,0.94835,0.942203,0.959076,0.94835,0.722222,0.684919,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_087/metadata.json,0,0,3,0,0.943771,0.942203,0.959076
low_treatment_20260606_092841_088,low,treatment,low_treatment_20260606_092841_088,completed,20260606_205517,2026-06-06T21:03:09+0200,3,9,8,16,27,25,148233,88146,236379,318284.89,472.0773,Candidate C,consensus,Candidate C,1,0.944473,0.937207,0.95023,0.944473,0.722222,0.682119,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_088/metadata.json,0,0,3,0,0.95023,0.945983,0.937207
low_treatment_20260606_092841_089,low,treatment,low_treatment_20260606_092841_089,completed,20260606_210312,2026-06-06T21:09:39+0200,2,6,5,10,18,16,109261,70161,179422,318284.89,387.0399,Candidate C,consensus,Candidate C,1,0.940346,0.920746,0.950592,0.940346,0.722222,0.679139,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_089/metadata.json,0,0,3,0,0.950592,0.949699,0.920746
low_treatment_20260606_092841_090,low,treatment,low_treatment_20260606_092841_090,completed,20260606_210942,2026-06-06T21:22:48+0200,5,15,13,26,45,41,259006,151093,410099,318284.89,785.3424,Candidate B,max_round_majority_vote,Candidate C,0,0.940275,0.93107,0.950829,0.940275,0.555556,0.522375,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_090/metadata.json,0,2,1,0,0.950829,0.93107,0.938925
low_treatment_20260606_092841_091,low,treatment,low_treatment_20260606_092841_091,completed,20260606_212251,2026-06-06T21:35:55+0200,5,15,11,22,43,37,251003,154305,405308,318284.89,783.9478,,max_round_no_majority,Candidate C,0,0.942547,0.931715,0.952157,0.942547,0.888889,0.83782,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_091/metadata.json,0,1,1,1,0.931715,0.952157,0.94377
low_treatment_20260606_092841_092,low,treatment,low_treatment_20260606_092841_092,completed,20260606_213558,2026-06-06T21:41:19+0200,2,6,8,16,17,22,114214,62610,176824,318284.89,321.5329,Candidate C,consensus,Candidate C,1,0.947603,0.943432,0.954414,0.947603,0.833333,0.789669,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_092/metadata.json,0,0,3,0,0.954414,0.944964,0.943432
low_treatment_20260606_092841_093,low,treatment,low_treatment_20260606_092841_093,completed,20260606_214122,2026-06-06T21:54:56+0200,5,15,16,32,44,47,267493,154426,421919,318284.89,813.7614,,max_round_no_majority,Candidate C,0,0.946556,0.936649,0.95435,0.946556,0.777778,0.73621,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_093/metadata.json,0,1,1,1,0.95435,0.94867,0.936649
low_treatment_20260606_092841_094,low,treatment,low_treatment_20260606_092841_094,completed,20260606_215459,2026-06-06T21:59:57+0200,2,6,5,10,18,16,92535,57724,150259,318284.89,297.3064,Candidate C,consensus,Candidate C,1,0.945064,0.93433,0.960416,0.945064,0.555556,0.525036,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_094/metadata.json,0,0,3,0,0.960416,0.93433,0.940447
low_treatment_20260606_092841_095,low,treatment,low_treatment_20260606_092841_095,completed,20260606_215959,2026-06-06T22:05:38+0200,2,6,5,10,18,16,96739,63018,159757,318284.89,338.9257,Candidate C,consensus,Candidate C,1,0.941982,0.931518,0.954019,0.941982,0.611111,0.575656,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_095/metadata.json,0,0,3,0,0.931518,0.940408,0.954019
low_treatment_20260606_092841_096,low,treatment,low_treatment_20260606_092841_096,completed,20260606_220541,2026-06-06T22:11:36+0200,2,6,7,14,18,20,111823,68220,180043,318284.89,354.6217,Candidate C,consensus,Candidate C,1,0.935923,0.918952,0.960833,0.935923,0.555556,0.519958,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_096/metadata.json,0,0,3,0,0.960833,0.918952,0.927985
low_treatment_20260606_092841_097,low,treatment,low_treatment_20260606_092841_097,completed,20260606_221139,2026-06-06T22:18:59+0200,3,9,8,16,27,25,143511,84929,228440,318284.89,440.0333,Candidate C,consensus,Candidate C,1,0.958443,0.95342,0.968396,0.958443,0.777778,0.745456,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_097/metadata.json,0,0,3,0,0.968396,0.953514,0.95342
low_treatment_20260606_092841_098,low,treatment,low_treatment_20260606_092841_098,completed,20260606_221902,2026-06-06T22:32:23+0200,5,15,11,22,45,37,252643,152484,405127,318284.89,801.3035,Candidate C,consensus,Candidate C,1,0.952583,0.948116,0.958204,0.952583,0.722222,0.687976,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_098/metadata.json,0,0,3,0,0.948116,0.951429,0.958204
low_treatment_20260606_092841_099,low,treatment,low_treatment_20260606_092841_099,completed,20260606_223226,2026-06-06T22:37:10+0200,2,6,6,12,17,18,97868,54269,152137,318284.89,284.046,Candidate B,consensus,Candidate C,0,0.953496,0.9499,0.959284,0.953496,0.444444,0.423776,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_099/metadata.json,0,3,0,0,0.951305,0.9499,0.959284
low_treatment_20260606_092841_100,low,treatment,low_treatment_20260606_092841_100,completed,20260606_223714,2026-06-06T22:41:59+0200,2,6,4,8,18,14,86149,55987,142136,318284.89,284.9832,Candidate C,consensus,Candidate C,1,0.944759,0.937355,0.950433,0.944759,0.888889,0.839786,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/low/low_treatment_20260606_092841_100/metadata.json,0,0,3,0,0.950433,0.937355,0.946489
moderate_baseline_20260606_092841_001,moderate,baseline,moderate_baseline_20260606_092841_001,completed,20260608_005249,2026-06-08T00:54:32+0200,4,12,3,6,0,18,56980,12488,69468,104018.49,103.4443,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_001/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_002,moderate,baseline,moderate_baseline_20260606_092841_002,completed,20260608_005435,2026-06-08T00:55:19+0200,2,6,1,2,0,8,19372,5397,24769,104018.49,43.2548,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_002/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_003,moderate,baseline,moderate_baseline_20260606_092841_003,completed,20260608_005522,2026-06-08T00:56:13+0200,2,6,2,4,0,10,26197,6297,32494,104018.49,50.5228,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_003/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_004,moderate,baseline,moderate_baseline_20260606_092841_004,completed,20260608_005616,2026-06-08T00:58:03+0200,5,15,4,8,0,23,81754,12713,94467,104018.49,106.757,Candidate B,max_round_majority_vote,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_004/metadata.json,0,2,0,1,,,
moderate_baseline_20260606_092841_005,moderate,baseline,moderate_baseline_20260606_092841_005,completed,20260608_005806,2026-06-08T00:59:27+0200,3,9,2,4,0,13,36900,10191,47091,104018.49,81.5705,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_005/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_006,moderate,baseline,moderate_baseline_20260606_092841_006,completed,20260608_005930,2026-06-08T01:00:48+0200,2,6,4,8,0,14,33701,9896,43597,104018.49,78.299,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_006/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_007,moderate,baseline,moderate_baseline_20260606_092841_007,completed,20260608_010051,2026-06-08T01:01:41+0200,2,6,1,2,0,8,20563,6187,26750,104018.49,49.6766,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_007/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_008,moderate,baseline,moderate_baseline_20260606_092841_008,completed,20260608_010144,2026-06-08T01:02:52+0200,2,6,4,8,0,14,33484,8505,41989,104018.49,67.7617,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_008/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_009,moderate,baseline,moderate_baseline_20260606_092841_009,completed,20260608_010255,2026-06-08T01:03:51+0200,2,6,3,6,0,12,29899,7031,36930,104018.49,56.2738,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_009/metadata.json,0,0,0,3,,,
moderate_baseline_20260606_092841_010,moderate,baseline,moderate_baseline_20260606_092841_010,completed,20260608_010354,2026-06-08T01:05:30+0200,3,9,3,6,0,15,41652,11914,53566,104018.49,95.7963,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_010/metadata.json,0,0,0,3,,,
moderate_baseline_20260606_092841_011,moderate,baseline,moderate_baseline_20260606_092841_011,completed,20260608_010533,2026-06-08T01:06:17+0200,2,6,1,2,0,8,19610,5555,25165,104018.49,44.2587,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_011/metadata.json,0,0,0,3,,,
moderate_baseline_20260606_092841_012,moderate,baseline,moderate_baseline_20260606_092841_012,completed,20260608_010620,2026-06-08T01:08:09+0200,5,15,1,2,0,17,60741,13177,73918,104018.49,108.6559,Candidate B,max_round_majority_vote,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_012/metadata.json,0,2,1,0,,,
moderate_baseline_20260606_092841_013,moderate,baseline,moderate_baseline_20260606_092841_013,completed,20260608_010812,2026-06-08T01:08:55+0200,2,6,1,2,0,8,19581,5351,24932,104018.49,43.2857,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_013/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_014,moderate,baseline,moderate_baseline_20260606_092841_014,completed,20260608_010859,2026-06-08T01:10:11+0200,3,9,2,4,0,13,36764,8980,45744,104018.49,72.1974,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_014/metadata.json,0,0,0,3,,,
moderate_baseline_20260606_092841_015,moderate,baseline,moderate_baseline_20260606_092841_015,completed,20260608_011014,2026-06-08T01:11:54+0200,5,15,0,0,0,15,52209,12258,64467,104018.49,99.9905,Candidate A,max_round_majority_vote,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_015/metadata.json,2,1,0,0,,,
moderate_baseline_20260606_092841_016,moderate,baseline,moderate_baseline_20260606_092841_016,completed,20260608_011157,2026-06-08T01:12:52+0200,2,6,2,4,0,10,23508,6878,30386,104018.49,54.5671,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_016/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_017,moderate,baseline,moderate_baseline_20260606_092841_017,completed,20260608_011255,2026-06-08T01:13:42+0200,2,6,1,2,0,8,19754,5881,25635,104018.49,47.147,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_017/metadata.json,0,0,0,3,,,
moderate_baseline_20260606_092841_018,moderate,baseline,moderate_baseline_20260606_092841_018,completed,20260608_011345,2026-06-08T01:15:26+0200,4,12,1,2,0,14,46512,12556,59068,104018.49,100.7123,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_018/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_019,moderate,baseline,moderate_baseline_20260606_092841_019,completed,20260608_011529,2026-06-08T01:16:07+0200,2,6,0,0,0,6,15209,4728,19937,104018.49,37.8851,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_019/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_020,moderate,baseline,moderate_baseline_20260606_092841_020,completed,20260608_011610,2026-06-08T01:18:05+0200,5,15,0,0,0,15,54301,14042,68343,104018.49,115.4339,Candidate B,max_round_majority_vote,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_020/metadata.json,0,2,1,0,,,
moderate_baseline_20260606_092841_021,moderate,baseline,moderate_baseline_20260606_092841_021,completed,20260608_011808,2026-06-08T01:18:49+0200,2,6,0,0,0,6,15578,5095,20673,104018.49,40.6338,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_021/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_022,moderate,baseline,moderate_baseline_20260606_092841_022,completed,20260608_011852,2026-06-08T01:19:41+0200,2,6,1,2,0,8,20697,6199,26896,104018.49,49.3009,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_022/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_023,moderate,baseline,moderate_baseline_20260606_092841_023,completed,20260608_011944,2026-06-08T01:21:11+0200,4,12,1,2,0,14,47497,10624,58121,104018.49,86.5077,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_023/metadata.json,0,0,3,0,,,
moderate_baseline_20260606_092841_024,moderate,baseline,moderate_baseline_20260606_092841_024,completed,20260608_012114,2026-06-08T01:22:17+0200,2,6,3,6,0,12,28922,7787,36709,104018.49,62.7161,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_024/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_025,moderate,baseline,moderate_baseline_20260606_092841_025,completed,20260608_012220,2026-06-08T01:23:28+0200,3,9,0,0,0,9,25336,8554,33890,104018.49,67.796,Candidate D,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_025/metadata.json,0,0,0,3,,,
moderate_baseline_20260606_092841_026,moderate,baseline,moderate_baseline_20260606_092841_026,completed,20260608_012331,2026-06-08T01:24:37+0200,2,6,3,6,0,12,30380,8309,38689,104018.49,66.1012,Candidate B,consensus,Candidate C,0,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_026/metadata.json,0,3,0,0,,,
moderate_baseline_20260606_092841_027,moderate,baseline,moderate_baseline_20260606_092841_027,completed,20260608_012440,2026-06-08T01:25:32+0200,2,6,1,2,0,8,19198,6479,25677,104018.49,51.504,Candidate C,consensus,Candidate C,1,,,,,,,,01_data/raw/simulations/moderate/moderate_baseline_20260606_092841_027/metadata.json,0,0,3,0,,,
