run_id,condition,context_transparency_condition,input_history_scope,input_thought_history,smm_memory_scope,thought_history_items,smm_mode,explicit_smm_memory,run_tag,speaker_order_seed,status,timestamp,completed_at,rounds,agent_turns,agent_tool_calls,agent_tool_messages,memory_updates,total_messages,input_tokens,output_tokens,total_tokens,runtime_seconds,final_candidate,decision_method,correct_candidate,decision_correct,mean_pairwise_memory_similarity,min_pairwise_memory_similarity,max_pairwise_memory_similarity,memory_similarity_method,embedding_model,metadata_file,votes_candidate_a,votes_candidate_b,votes_candidate_c,votes_candidate_d,similarity_agent_1_agent_2,similarity_agent_1_agent_3,similarity_agent_2_agent_3
moderate_treatment_20260522_205259_002,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_002,completed,20260523_001808,2026-05-23T00:23:36+0200,2,6,3,6,18,12,98484,62810,161294,327.9015,Candidate D,consensus,Candidate C,0,0.956111,0.948187,0.968272,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_002/metadata.json,0,0,0,3,0.968272,0.948187,0.951874
moderate_treatment_20260522_205259_003,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_003,completed,20260523_002340,2026-05-23T00:29:00+0200,2,6,7,14,18,20,123142,60416,183558,320.2914,Candidate C,consensus,Candidate C,1,0.936339,0.920119,0.94918,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_003/metadata.json,0,0,3,0,0.94918,0.939719,0.920119
moderate_treatment_20260522_205259_004,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_004,completed,20260523_002903,2026-05-23T00:34:23+0200,2,6,3,6,18,12,98473,62738,161211,320.2759,Candidate C,consensus,Candidate C,1,0.948888,0.946634,0.952788,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_004/metadata.json,0,0,3,0,0.946634,0.947241,0.952788
moderate_treatment_20260522_205259_005,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_005,completed,20260523_003426,2026-05-23T00:42:33+0200,3,9,5,10,27,19,165806,93471,259277,486.4793,Candidate B,consensus,Candidate C,0,0.921055,0.900416,0.957931,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_005/metadata.json,0,3,0,0,0.957931,0.904818,0.900416
moderate_treatment_20260522_205259_006,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_006,completed,20260523_004236,2026-05-23T00:47:59+0200,2,6,5,10,17,16,111935,63038,174973,322.7449,Candidate C,consensus,Candidate C,1,0.947248,0.941771,0.950258,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_006/metadata.json,0,0,3,0,0.949715,0.950258,0.941771
moderate_treatment_20260522_205259_007,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_007,completed,20260523_004802,2026-05-23T00:54:20+0200,2,6,2,4,17,10,103868,74761,178629,377.7464,Candidate C,consensus,Candidate C,1,0.942653,0.930804,0.951536,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_007/metadata.json,0,0,3,0,0.951536,0.930804,0.94562
moderate_treatment_20260522_205259_008,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_008,completed,20260523_005423,2026-05-23T01:00:17+0200,2,6,5,10,17,16,122691,67563,190254,353.7865,Candidate C,consensus,Candidate C,1,0.945264,0.937722,0.954229,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_008/metadata.json,0,0,3,0,0.937722,0.954229,0.943842
moderate_treatment_20260522_205259_009,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_009,completed,20260523_010020,2026-05-23T01:05:24+0200,2,6,5,10,18,16,120391,59644,180035,304.598,Candidate C,consensus,Candidate C,1,0.936004,0.925218,0.942487,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_009/metadata.json,0,0,3,0,0.942487,0.925218,0.940308
moderate_treatment_20260522_205259_010,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_010,completed,20260523_010528,2026-05-23T01:13:36+0200,3,9,7,14,27,23,186408,92027,278435,488.5048,Candidate C,consensus,Candidate C,1,0.939421,0.930774,0.948804,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_010/metadata.json,0,0,3,0,0.948804,0.938684,0.930774
moderate_treatment_20260522_205259_011,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_011,completed,20260523_011339,2026-05-23T01:22:34+0200,3,9,10,20,27,29,214457,100443,314900,534.9303,Candidate C,consensus,Candidate C,1,0.937066,0.928989,0.946441,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_011/metadata.json,0,0,3,0,0.946441,0.935768,0.928989
moderate_treatment_20260522_205259_012,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_012,completed,20260523_012237,2026-05-23T01:28:21+0200,2,6,6,12,16,18,128260,65649,193909,343.4706,Candidate C,consensus,Candidate C,1,0.949411,0.938466,0.960938,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_012/metadata.json,0,0,3,0,0.960938,0.94883,0.938466
moderate_treatment_20260522_205259_013,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_013,completed,20260523_012824,2026-05-23T01:34:02+0200,2,6,3,6,18,12,95786,63773,159559,338.4112,Candidate C,consensus,Candidate C,1,0.938685,0.929071,0.956817,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_013/metadata.json,0,0,3,0,0.930167,0.956817,0.929071
moderate_treatment_20260522_205259_014,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_014,completed,20260523_013405,2026-05-23T01:39:42+0200,2,6,5,10,17,16,107609,65346,172955,337.2519,Candidate A,consensus,Candidate C,0,0.950713,0.938328,0.959523,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_014/metadata.json,3,0,0,0,0.938328,0.959523,0.954288
moderate_treatment_20260522_205259_015,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_015,completed,20260523_013946,2026-05-23T01:45:18+0200,2,6,4,8,17,14,100617,64529,165146,332.6777,Candidate C,consensus,Candidate C,1,0.944165,0.9377,0.951492,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_015/metadata.json,0,0,3,0,0.951492,0.943303,0.9377
moderate_treatment_20260522_205259_016,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_016,completed,20260523_014522,2026-05-23T01:58:22+0200,5,15,6,12,45,27,321588,142397,463985,779.8554,Candidate B,max_round_majority_vote,Candidate C,0,0.952398,0.948866,0.958318,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_016/metadata.json,0,2,1,0,0.948866,0.958318,0.950011
moderate_treatment_20260522_205259_017,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_017,completed,20260523_015825,2026-05-23T02:04:27+0200,2,6,8,16,18,22,149606,66624,216230,362.4238,Candidate C,consensus,Candidate C,1,0.951135,0.940614,0.960582,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_017/metadata.json,0,0,3,0,0.960582,0.940614,0.95221
moderate_treatment_20260522_205259_018,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_018,completed,20260523_020430,2026-05-23T02:13:06+0200,3,9,5,10,27,19,173395,97389,270784,515.9338,Candidate C,consensus,Candidate C,1,0.929494,0.926524,0.93294,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_018/metadata.json,0,0,3,0,0.929019,0.926524,0.93294
moderate_treatment_20260522_205259_019,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_019,completed,20260523_021309,2026-05-23T02:18:04+0200,2,6,6,12,18,18,119744,56280,176024,294.8245,Candidate A,consensus,Candidate C,0,0.949588,0.939363,0.962936,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_019/metadata.json,3,0,0,0,0.962936,0.946465,0.939363
moderate_treatment_20260522_205259_020,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_020,completed,20260523_021807,2026-05-23T02:25:38+0200,3,9,4,8,27,17,156813,87316,244129,450.6348,Candidate C,consensus,Candidate C,1,0.946297,0.933921,0.960705,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_020/metadata.json,0,0,3,0,0.933921,0.960705,0.944265
moderate_treatment_20260522_205259_021,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_021,completed,20260523_022541,2026-05-23T02:30:54+0200,2,6,4,8,18,14,107749,60454,168203,313.2569,Candidate A,consensus,Candidate C,0,0.957299,0.956088,0.958026,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_021/metadata.json,3,0,0,0,0.958026,0.956088,0.957784
moderate_treatment_20260522_205259_022,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_022,completed,20260523_023057,2026-05-23T02:38:12+0200,3,9,6,12,27,21,169396,83474,252870,434.7868,Candidate C,consensus,Candidate C,1,0.938754,0.93689,0.9419,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_022/metadata.json,0,0,3,0,0.93689,0.937473,0.9419
moderate_treatment_20260522_205259_023,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_023,completed,20260523_023815,2026-05-23T02:43:21+0200,2,6,7,14,17,20,129548,58483,188031,306.0177,Candidate A,consensus,Candidate C,0,0.92925,0.917434,0.935952,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_023/metadata.json,3,0,0,0,0.934363,0.935952,0.917434
moderate_treatment_20260522_205259_024,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_024,completed,20260523_024324,2026-05-23T02:48:32+0200,2,6,6,12,18,18,117750,60040,177790,308.7614,Candidate A,consensus,Candidate C,0,0.945053,0.933902,0.955593,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_024/metadata.json,3,0,0,0,0.945663,0.955593,0.933902
moderate_treatment_20260522_205259_025,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_025,completed,20260523_024836,2026-05-23T02:53:46+0200,2,6,5,10,17,16,114266,60716,174982,310.7368,Candidate C,consensus,Candidate C,1,0.940173,0.933609,0.948349,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_025/metadata.json,0,0,3,0,0.938561,0.933609,0.948349
moderate_treatment_20260522_205259_026,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_026,completed,20260523_025349,2026-05-23T03:01:56+0200,3,9,5,10,26,19,185466,94039,279505,486.9479,Candidate C,consensus,Candidate C,1,0.945958,0.942996,0.94941,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_026/metadata.json,0,0,3,0,0.94941,0.942996,0.945469
moderate_treatment_20260522_205259_027,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_027,completed,20260523_030159,2026-05-23T03:07:09+0200,2,6,6,12,17,18,117359,59781,177140,309.4058,Candidate C,consensus,Candidate C,1,0.932993,0.922969,0.951599,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_027/metadata.json,0,0,3,0,0.951599,0.924412,0.922969
moderate_treatment_20260522_205259_028,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_028,completed,20260523_030712,2026-05-23T03:12:31+0200,2,6,4,8,18,14,110134,62153,172287,318.9493,Candidate A,consensus,Candidate C,0,0.954516,0.946531,0.969674,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_028/metadata.json,3,0,0,0,0.969674,0.946531,0.947342
moderate_treatment_20260522_205259_029,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_029,completed,20260523_031234,2026-05-23T03:17:34+0200,2,6,2,4,17,10,89842,59034,148876,299.9668,Candidate C,consensus,Candidate C,1,0.943752,0.933719,0.953065,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_029/metadata.json,0,0,3,0,0.944473,0.953065,0.933719
moderate_treatment_20260522_205259_030,moderate,moderate,full_history,False,full_meeting,0,treatment,True,transparency_experiment,moderate_treatment_20260522_205259_030,completed,20260523_031737,2026-05-23T03:22:35+0200,2,6,5,10,18,16,111117,57631,168748,297.7403,Candidate D,consensus,Candidate C,0,0.938952,0.929746,0.945264,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/moderate/moderate_treatment_20260522_205259_030/metadata.json,0,0,0,3,0.945264,0.929746,0.941847
high_treatment_20260522_205259_001,high,high,full_history,True,full_meeting,8,treatment,True,transparency_experiment,high_treatment_20260522_205259_001,completed,20260523_032238,2026-05-23T03:28:28+0200,2,6,3,6,17,12,161752,63700,225452,350.8827,Candidate C,consensus,Candidate C,1,0.949077,0.940901,0.955407,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_001/metadata.json,0,0,3,0,0.955407,0.940901,0.950922
high_treatment_20260522_205259_002,high,high,full_history,True,full_meeting,7,treatment,True,transparency_experiment,high_treatment_20260522_205259_002,completed,20260523_032832,2026-05-23T03:33:51+0200,2,6,3,6,18,12,139477,59865,199342,319.0906,Candidate B,consensus,Candidate C,0,0.936196,0.924699,0.945385,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_002/metadata.json,0,3,0,0,0.945385,0.924699,0.938503
high_treatment_20260522_205259_003,high,high,full_history,True,full_meeting,9,treatment,True,transparency_experiment,high_treatment_20260522_205259_003,completed,20260523_033354,2026-05-23T03:39:43+0200,2,6,3,6,17,12,133196,65484,198680,349.3752,Candidate C,consensus,Candidate C,1,0.914464,0.885441,0.935079,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_003/metadata.json,0,0,3,0,0.935079,0.922873,0.885441
high_treatment_20260522_205259_004,high,high,full_history,True,full_meeting,10,treatment,True,transparency_experiment,high_treatment_20260522_205259_004,completed,20260523_033946,2026-05-23T03:45:33+0200,2,6,5,10,18,16,171301,61993,233294,346.7888,Candidate C,consensus,Candidate C,1,0.948824,0.946885,0.951924,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_004/metadata.json,0,0,3,0,0.946885,0.951924,0.947662
high_treatment_20260522_205259_005,high,high,full_history,True,full_meeting,10,treatment,True,transparency_experiment,high_treatment_20260522_205259_005,completed,20260523_034536,2026-05-23T03:51:22+0200,2,6,5,10,17,16,170228,62285,232513,345.9385,Candidate A,consensus,Candidate C,0,0.952757,0.943799,0.960533,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_005/metadata.json,3,0,0,0,0.960533,0.95394,0.943799
high_treatment_20260522_205259_006,high,high,full_history,True,full_meeting,7,treatment,True,transparency_experiment,high_treatment_20260522_205259_006,completed,20260523_035125,2026-05-23T03:58:42+0200,2,6,2,4,16,10,132531,76196,208727,436.9887,Candidate A,consensus,Candidate C,0,0.948242,0.934136,0.955614,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_006/metadata.json,3,0,0,0,0.934136,0.954977,0.955614
high_treatment_20260522_205259_007,high,high,full_history,True,full_meeting,12,treatment,True,transparency_experiment,high_treatment_20260522_205259_007,completed,20260523_035845,2026-05-23T04:04:59+0200,2,6,7,14,18,20,173506,68010,241516,373.8838,Candidate C,consensus,Candidate C,1,0.939949,0.93631,0.946086,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_007/metadata.json,0,0,3,0,0.937452,0.946086,0.93631
high_treatment_20260522_205259_008,high,high,full_history,True,full_meeting,13,treatment,True,transparency_experiment,high_treatment_20260522_205259_008,completed,20260523_040502,2026-05-23T04:11:52+0200,2,6,7,14,16,20,214508,74719,289227,410.2406,Candidate C,consensus,Candidate C,1,0.931762,0.916981,0.945192,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_008/metadata.json,0,0,3,0,0.945192,0.933114,0.916981
high_treatment_20260522_205259_009,high,high,full_history,True,full_meeting,12,treatment,True,transparency_experiment,high_treatment_20260522_205259_009,completed,20260523_041156,2026-05-23T04:18:35+0200,2,6,7,14,17,20,206545,72866,279411,399.0285,Candidate C,consensus,Candidate C,1,0.936088,0.926643,0.950124,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_009/metadata.json,0,0,3,0,0.931497,0.926643,0.950124
high_treatment_20260522_205259_010,high,high,full_history,True,full_meeting,8,treatment,True,transparency_experiment,high_treatment_20260522_205259_010,completed,20260523_041838,2026-05-23T04:25:16+0200,2,6,2,4,17,10,144679,73247,217926,398.4985,Candidate C,consensus,Candidate C,1,0.944406,0.929904,0.957519,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_010/metadata.json,0,0,3,0,0.957519,0.945796,0.929904
high_treatment_20260522_205259_011,high,high,full_history,True,full_meeting,9,treatment,True,transparency_experiment,high_treatment_20260522_205259_011,completed,20260523_042519,2026-05-23T04:31:16+0200,2,6,3,6,17,12,154174,65510,219684,356.6374,Candidate C,consensus,Candidate C,1,0.930458,0.924163,0.940561,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_011/metadata.json,0,0,3,0,0.926649,0.940561,0.924163
high_treatment_20260522_205259_012,high,high,full_history,True,full_meeting,14,treatment,True,transparency_experiment,high_treatment_20260522_205259_012,completed,20260523_043119,2026-05-23T04:37:29+0200,2,6,8,16,18,22,219782,67012,286794,370.3286,Candidate C,consensus,Candidate C,1,0.935048,0.928723,0.938967,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_012/metadata.json,0,0,3,0,0.938967,0.928723,0.937454
high_treatment_20260522_205259_013,high,high,full_history,True,full_meeting,9,treatment,True,transparency_experiment,high_treatment_20260522_205259_013,completed,20260523_043732,2026-05-23T04:43:05+0200,2,6,4,8,17,14,156827,60793,217620,333.49,Candidate A,consensus,Candidate C,0,0.962261,0.959025,0.964565,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_013/metadata.json,3,0,0,0,0.959025,0.963192,0.964565
high_treatment_20260522_205259_014,high,high,full_history,True,full_meeting,9,treatment,True,transparency_experiment,high_treatment_20260522_205259_014,completed,20260523_044308,2026-05-23T04:48:18+0200,2,6,3,6,18,12,134157,57709,191866,309.6816,Candidate A,consensus,Candidate C,0,0.943106,0.93855,0.947815,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_014/metadata.json,3,0,0,0,0.947815,0.942953,0.93855
high_treatment_20260522_205259_015,high,high,full_history,True,full_meeting,9,treatment,True,transparency_experiment,high_treatment_20260522_205259_015,completed,20260523_044821,2026-05-23T04:54:26+0200,2,6,3,6,16,12,157290,65376,222666,365.3123,Candidate C,consensus,Candidate C,1,0.956335,0.954061,0.958169,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_015/metadata.json,0,0,3,0,0.956774,0.954061,0.958169
high_treatment_20260522_205259_016,high,high,full_history,True,full_meeting,9,treatment,True,transparency_experiment,high_treatment_20260522_205259_016,completed,20260523_045429,2026-05-23T05:00:35+0200,2,6,5,10,18,16,161255,65768,227023,366.2698,Candidate C,consensus,Candidate C,1,0.951028,0.941563,0.956909,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_016/metadata.json,0,0,3,0,0.941563,0.954613,0.956909
high_treatment_20260522_205259_017,high,high,full_history,True,full_meeting,7,treatment,True,transparency_experiment,high_treatment_20260522_205259_017,completed,20260523_050038,2026-05-23T05:06:15+0200,2,6,1,2,18,8,120250,65051,185301,337.2225,Candidate C,consensus,Candidate C,1,0.956357,0.946429,0.964111,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_017/metadata.json,0,0,3,0,0.95853,0.964111,0.946429
high_treatment_20260522_205259_018,high,high,full_history,True,full_meeting,9,treatment,True,transparency_experiment,high_treatment_20260522_205259_018,completed,20260523_050619,2026-05-23T05:12:12+0200,2,6,3,6,18,12,147254,65370,212624,352.7246,Candidate A,consensus,Candidate C,0,0.93457,0.931751,0.936382,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_018/metadata.json,3,0,0,0,0.931751,0.935577,0.936382
high_treatment_20260522_205259_019,high,high,full_history,True,full_meeting,8,treatment,True,transparency_experiment,high_treatment_20260522_205259_019,completed,20260523_051215,2026-05-23T05:18:02+0200,2,6,3,6,17,12,155112,64627,219739,347.1287,Candidate C,consensus,Candidate C,1,0.954481,0.953673,0.955499,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_019/metadata.json,0,0,3,0,0.953673,0.955499,0.954272
high_treatment_20260522_205259_020,high,high,full_history,True,full_meeting,10,treatment,True,transparency_experiment,high_treatment_20260522_205259_020,completed,20260523_051805,2026-05-23T05:24:24+0200,2,6,4,8,18,14,157964,69456,227420,379.336,Candidate C,consensus,Candidate C,1,0.939654,0.936039,0.944668,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_020/metadata.json,0,0,3,0,0.944668,0.936039,0.938254
high_treatment_20260522_205259_021,high,high,full_history,True,full_meeting,9,treatment,True,transparency_experiment,high_treatment_20260522_205259_021,completed,20260523_052427,2026-05-23T05:30:19+0200,2,6,3,6,18,12,142174,65960,208134,351.9728,Candidate B,consensus,Candidate C,0,0.938677,0.922214,0.947422,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_021/metadata.json,0,3,0,0,0.947422,0.946396,0.922214
high_treatment_20260522_205259_022,high,high,full_history,True,full_meeting,7,treatment,True,transparency_experiment,high_treatment_20260522_205259_022,completed,20260523_053022,2026-05-23T05:37:51+0200,2,6,1,2,18,8,146981,75539,222520,449.3948,Candidate C,consensus,Candidate C,1,0.95453,0.949149,0.964518,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_022/metadata.json,0,0,3,0,0.949923,0.964518,0.949149
high_treatment_20260522_205259_023,high,high,full_history,True,full_meeting,9,treatment,True,transparency_experiment,high_treatment_20260522_205259_023,completed,20260523_053754,2026-05-23T05:43:59+0200,2,6,3,6,18,12,159330,65359,224689,365.1628,Candidate A,consensus,Candidate C,0,0.953373,0.946488,0.961641,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_023/metadata.json,3,0,0,0,0.961641,0.951991,0.946488
high_treatment_20260522_205259_024,high,high,full_history,True,full_meeting,8,treatment,True,transparency_experiment,high_treatment_20260522_205259_024,completed,20260523_054402,2026-05-23T05:50:19+0200,2,6,4,8,18,14,164559,69358,233917,376.43,Candidate C,consensus,Candidate C,1,0.942542,0.928129,0.952082,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_024/metadata.json,0,0,3,0,0.952082,0.947414,0.928129
high_treatment_20260522_205259_025,high,high,full_history,True,full_meeting,8,treatment,True,transparency_experiment,high_treatment_20260522_205259_025,completed,20260523_055022,2026-05-23T05:56:18+0200,2,6,3,6,18,12,144990,66496,211486,355.772,Candidate C,consensus,Candidate C,1,0.963445,0.960278,0.969383,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_025/metadata.json,0,0,3,0,0.960675,0.960278,0.969383
high_treatment_20260522_205259_026,high,high,full_history,True,full_meeting,12,treatment,True,transparency_experiment,high_treatment_20260522_205259_026,completed,20260523_055620,2026-05-23T06:08:14+0200,2,6,6,12,18,18,190602,104566,295168,714.0422,Candidate C,consensus,Candidate C,1,0.944071,0.941381,0.946325,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_026/metadata.json,0,0,3,0,0.946325,0.941381,0.944506
high_treatment_20260522_205259_027,high,high,full_history,True,full_meeting,7,treatment,True,transparency_experiment,high_treatment_20260522_205259_027,completed,20260523_060817,2026-05-23T06:13:59+0200,2,6,2,4,17,10,142556,64209,206765,341.6254,Candidate C,consensus,Candidate C,1,0.954725,0.949302,0.961831,embedding_cosine,nvidia/llama-nemotron-embed-1b-v2,01_data/raw/simulations/high/high_treatment_20260522_205259_027/metadata.json,0,0,3,0,0.953041,0.961831,0.949302
